Ticker,close,date,high,low,month,open,volume,Sector
HINDALCO,676.4,2024-06-10 05:30:00,684.85,673.05,2024-06,677.05,4054802,Metals
HINDALCO,672.95,2024-06-11 05:30:00,681.25,672.05,2024-06,680.0,5157918,Metals
HINDALCO,673.9,2024-06-12 05:30:00,683.0,671.85,2024-06,674.0,10783822,Metals
HINDALCO,680.7,2024-06-13 05:30:00,684.65,676.05,2024-06,678.0,9555904,Metals
HINDALCO,683.6,2024-06-14 05:30:00,690.0,677.4,2024-06,690.0,8326865,Metals
HINDALCO,678.75,2024-06-18 05:30:00,688.0,677.0,2024-06,683.6,4013739,Metals
HINDALCO,662.4,2024-06-19 05:30:00,682.0,660.4,2024-06,680.05,4770356,Metals
HINDALCO,676.5,2024-06-20 05:30:00,684.35,661.75,2024-06,665.0,6646966,Metals
HINDALCO,684.5,2024-06-21 05:30:00,691.2,677.0,2024-06,680.0,11973903,Metals
HINDALCO,685.25,2024-06-24 05:30:00,687.7,675.1,2024-06,679.6,8014595,Metals
HINDALCO,685.5,2024-06-25 05:30:00,696.0,680.9,2024-06,688.8,5778636,Metals
HINDALCO,674.7,2024-06-26 05:30:00,683.55,671.35,2024-06,683.55,6069407,Metals
HINDALCO,685.25,2024-06-27 05:30:00,687.7,672.1,2024-06,678.0,7135387,Metals
HINDALCO,693.55,2024-06-28 05:30:00,697.5,686.0,2024-06,690.25,6101211,Metals
HINDALCO,689.85,2024-07-01 05:30:00,701.85,688.4,2024-07,699.0,4870114,Metals
HINDALCO,694.75,2024-07-02 05:30:00,703.3,688.4,2024-07,689.9,5482768,Metals
HINDALCO,691.65,2024-07-03 05:30:00,703.0,683.4,2024-07,698.9,5875690,Metals
HINDALCO,691.85,2024-07-04 05:30:00,705.75,690.55,2024-07,697.7,5924057,Metals
HINDALCO,699.15,2024-07-05 05:30:00,702.5,693.5,2024-07,694.0,5174673,Metals
HINDALCO,697.2,2024-07-08 05:30:00,705.9,691.65,2024-07,703.65,2636146,Metals
HINDALCO,707.0,2024-07-09 05:30:00,710.65,695.55,2024-07,702.0,5507357,Metals
HINDALCO,693.3,2024-07-10 05:30:00,712.1,685.3,2024-07,708.0,5327276,Metals
HINDALCO,696.3,2024-07-11 05:30:00,702.0,692.0,2024-07,702.0,6856272,Metals
HINDALCO,692.05,2024-07-12 05:30:00,702.45,686.1,2024-07,697.5,3839953,Metals
HINDALCO,700.1,2024-07-15 05:30:00,701.6,688.45,2024-07,692.05,2848268,Metals
